311,Saiunkoku Monogatari 2nd Season,39,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",8.20
312,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,1,"Comedy, Drama, Romance, Shounen Ai",8.20
313,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,1,"Drama, Slice of Life, Supernatural",8.19
314,Dennou Coil,26,"Adventure, Comedy, Drama, Mystery, Sci-Fi",8.19
315,Eureka Seven,50,"Adventure, Drama, Mecha, Romance, Sci-Fi",8.19
316,Ghost in the Shell: Stand Alone Complex - The Laughing Man,1,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",8.19
317,Gintama: Dai Hanseikai,1,"Action, Comedy, Parody, Samurai",8.19
318,Hidamari Sketch: Sae Hiro Sotsugyou-hen,2,"Comedy, School, Slice of Life",8.19
319,Hikaru no Go,75,"Comedy, Game, Shounen, Supernatural",8.19
320,Kimi ni Todoke,25,"Romance, School, Shoujo, Slice of Life",8.19
321,Kokoro Connect: Michi Random,4,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",8.19
322,Tokyo Magnitude 8.0,11,Drama,8.19
323,Cardcaptor Sakura,70,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",8.18
324,ef: A Tale of Melodies.,12,"Drama, Mystery, Romance, Supernatural",8.18
325,Gin no Saji,11,"Comedy, School, Shounen, Slice of Life",8.18
326,Hachimitsu to Clover,24,"Comedy, Drama, Josei, Romance",8.18
327,Kodomo no Omocha (TV),102,"Comedy, Drama, Romance, Shoujo",8.18
328,Love Live! The School Idol Movie,1,"Music, School, Slice of Life",8.18
329,Mahoutsukai no Yome: Hoshi Matsu Hito,3,"Fantasy, Magic",8.18
330,Sekaiichi Hatsukoi OVA,2,"Comedy, Drama, Romance, Shounen Ai",8.18
331,Working!!!,13,"Comedy, Romance, Slice of Life",8.18
332,Black Lagoon,12,"Action, Seinen",8.17
333,Detective Conan Movie 18: The Sniper from Another Dimension,1,"Action, Mystery, Police, Shounen",8.17
334,Final Fantasy VII: Advent Children Complete,1,"Action, Fantasy, Super Power",8.17
335,Higurashi no Naku Koro ni,26,"Horror, Mystery, Psychological, Supernatural, Thriller",8.17
336,Hyouka,22,"Mystery, School, Slice of Life",8.17
337,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,1,"Adventure, Drama, Music, Sci-Fi",8.17
338,Kanon (2006),24,"Drama, Romance, Slice of Life, Supernatural",8.17
339,Kimi ni Todoke 2nd Season,12,"Romance, School, Shoujo, Slice of Life",8.17
340,Noragami,12,"Action, Adventure, Shounen, Supernatural",8.17
341,Persona 3 the Movie 4: Winter of Rebirth,1,"Action, Fantasy, Seinen, Supernatural",8.17
342,xxxHOLiC Shunmuki,2,"Comedy, Drama, Mystery, Psychological, Supernatural",8.17
343,Zetsuen no Tempest,24,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",8.17
344,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,1,"Comedy, Shounen, Slice of Life",8.16
345,Detective Conan Movie 03: The Last Wizard of the Century,1,"Adventure, Comedy, Mystery, Police, Shounen",8.16
346,Detective Conan Movie 04: Captured in Her Eyes,1,"Adventure, Comedy, Mystery, Police, Shounen",8.16
347,Dragon Ball,153,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",8.16
348,Hanada Shounen-shi,25,"Comedy, Drama, Slice of Life, Supernatural",8.16
349,Junjou Romantica 3,12,"Comedy, Drama, Romance, Shounen Ai",8.16
350,Juuni Kokuki,45,"Action, Adventure, Fantasy, Magic, Supernatural",8.16
351,Major Movie: Yuujou no Winning Shot,1,"Action, Shounen, Sports",8.16
352,Mirai Shounen Conan,26,"Adventure, Drama, Sci-Fi",8.16
353,One Piece Film: Strong World Episode 0,1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",8.16
354,Phantom: Requiem for the Phantom,26,"Action, Drama, Seinen, Thriller",8.16
355,Tamako Love Story,1,"Comedy, Romance, Slice of Life",8.16
356,Toaru Kagaku no Railgun S,24,"Action, Sci-Fi, Super Power",8.16
357,Touch,101,"Drama, Romance, School, Shounen, Slice of Life, Sports",8.16
358,Yowamushi Pedal,38,"Comedy, Drama, Shounen, Sports",8.16
359,Akira,1,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",8.15
360,Black Lagoon: Roberta&#039;s Blood Trail,5,"Action, Seinen",8.15
361,Durarara!!x2 Shou,12,"Action, Mystery, Supernatural",8.15
362,Gintama: Jump Festa 2015 Special,1,"Action, Comedy, Historical, Parody, Samurai, Shounen",8.15
363,High☆Speed!: Free! Starting Days,1,"School, Slice of Life, Sports",8.15
364,Kyou kara Ore wa!!,10,"Comedy, Shounen",8.15
365,Nurarihyon no Mago: Sennen Makyou,24,"Action, Demons, Shounen, Supernatural",8.15
366,Paprika,1,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",8.15
367,Prince of Tennis: The National Tournament Finals,7,"Comedy, School, Shounen, Sports",8.15
368,School Rumble Ni Gakki,26,"Comedy, Romance, School, Shounen",8.15
369,Sekaiichi Hatsukoi,12,"Comedy, Drama, Romance, Shounen Ai",8.15
370,Akagami no Shirayuki-hime 2nd Season,12,"Drama, Fantasy, Romance, Shoujo",8.14
371,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",1,"Drama, Romance, School, Slice of Life",8.14
372,Ginga Nagareboshi Gin,21,"Action, Adventure, Drama, Shounen",8.14
373,Initial D Fifth Stage,14,"Action, Cars, Drama, Seinen, Sports",8.14
374,K-On!!,26,"Comedy, Music, School, Slice of Life",8.14
375,Log Horizon,25,"Action, Adventure, Fantasy, Game, Magic, Shounen",8.14
376,Sekaiichi Hatsukoi: Valentine-hen,1,"Comedy, Romance, Shounen Ai",8.14
377,Slayers Next,26,"Adventure, Comedy, Demons, Fantasy, Magic",8.14
378,Aria The OVA: Arietta,1,"Fantasy, Sci-Fi, Shounen, Slice of Life",8.13
379,Detective Conan Movie 15: Quarter of Silence,1,"Adventure, Comedy, Mystery, Police, Shounen",8.13
380,Digimon Adventure tri. 3: Kokuhaku,1,"Action, Adventure, Comedy, Drama",8.13
381,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,1,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",8.13
382,Igano Kabamaru,24,"Adventure, Comedy, Romance, Shounen",8.13
383,Kamisama Hajimemashita,13,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",8.13
384,Kara no Kyoukai: Mirai Fukuin,1,"Drama, Mystery, Seinen, Supernatural",8.13
385,Mobile Suit Gundam: The 08th MS Team,12,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",8.13
386,Omae Umasou da na,1,"Action, Adventure, Fantasy, Kids",8.13
387,Ushio to Tora (TV) 2nd Season,13,"Comedy, Demons, Shounen, Supernatural",8.13
388,Wolf&#039;s Rain OVA,4,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",8.13
389,Ajin 2nd Season,13,"Action, Horror, Mystery, Seinen, Supernatural",8.12
390,Aoki Hagane no Arpeggio: Ars Nova Cadenza,1,"Action, Sci-Fi, Seinen",8.12
391,City Hunter 2,63,"Action, Comedy, Mystery, Shounen",8.12
392,Durarara!!x2 Ten,12,"Action, Mystery, Supernatural",8.12
393,ef: A Tale of Memories.,12,"Drama, Mystery, Romance",8.12
394,Ghost in the Shell 2.0,1,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",8.12
395,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,1,"Action, Mecha, Sci-Fi",8.12
396,Ginga Sengoku Gunyuuden Rai,52,"Adventure, Romance, Sci-Fi, Shounen, Space",8.12
397,Initial D Second Stage,13,"Action, Cars, Drama, Seinen, Sports",8.12
398,Kami nomi zo Shiru Sekai II,12,"Comedy, Harem, Romance, Shounen, Supernatural",8.12
399,Noragami Aragoto OVA,2,"Action, Adventure, Shounen",8.12
400,Stand By Me Doraemon,1,"Comedy, Kids, Sci-Fi, Shounen",8.12
401,Tiger &amp; Bunny,25,"Action, Comedy, Mystery, Super Power",8.12
402,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,13,"Comedy, Drama, Romance, School",8.12
403,Fullmetal Alchemist: Brotherhood Specials,4,"Adventure, Drama, Fantasy, Magic, Military, Shounen",8.11
404,Hanamonogatari,5,"Comedy, Mystery, Supernatural",8.11
405,Kimi to Boku. 2,13,"Comedy, Drama, Romance, School, Shounen, Slice of Life",8.11
406,Ookiku Furikabutte,25,"Comedy, Sports",8.11
407,Ore Monogatari!!,24,"Comedy, Romance, Shoujo",8.11
408,Tamayura: Sotsugyou Shashin Part 4 - Ashita,1,"Comedy, Drama, Slice of Life",8.10
409,Tekkon Kinkreet,1,"Action, Adventure, Psychological, Supernatural",8.11
410,There She Is!!,5,"Comedy, Romance",8.11
411,xxxHOLiC,24,"Comedy, Drama, Mystery, Psychological, Supernatural",8.11
412,Byousoku 5 Centimeter,3,"Drama, Romance, Slice of Life",8.10
413,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,1,"Action, Horror, Mystery, Psychological",8.10
414,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,28,"Drama, Military, Sci-Fi, Space",8.10
415,Hyouge Mono,39,"Historical, Samurai, Seinen",8.10
416,Karigurashi no Arrietty,1,Fantasy,8.10
417,Mahou Shoujo Lyrical Nanoha A&#039;s,13,"Action, Comedy, Drama, Magic, Super Power",8.10
418,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,2,"Drama, Historical, Romance, Samurai, Shounen",8.10
419,Tanaka-kun wa Itsumo Kedaruge,12,"Comedy, School, Slice of Life",8.10
420,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,1,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",8.09
421,Darker than Black: Kuro no Keiyakusha Gaiden,4,"Action, Mystery, Sci-Fi, Super Power",8.09
422,Elsword: El Lady,12,"Action, Fantasy",8.11
423,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1,"Action, Historical, Military, Sci-Fi, Space",8.09
424,Hikaru no Go: Journey to the North Star Cup,1,"Game, Shounen",8.09
425,Hybrid Child,4,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",8.09
426,Isekai no Seikishi Monogatari,13,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",8.09
427,Junjou Romantica OVA,2,"Comedy, Drama, Romance, Shounen Ai",8.09
428,Kobato.,24,"Comedy, Drama, Fantasy",8.09
429,Kuuchuu Buranko,11,"Comedy, Drama, Psychological, Seinen",8.09
430,Macross: Do You Remember Love?,1,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.09
431,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,1,"Adventure, Comedy, Fantasy, Shounen",8.09
432,Prince of Tennis: The National Tournament,13,"Action, Comedy, Shounen, Sports",8.09
433,Prince of Tennis: The National Tournament Semifinals,6,"Action, Comedy, Sports",8.09
434,Eyeshield 21,145,"Action, Comedy, Shounen, Sports",8.08
435,Full Moon wo Sagashite,52,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",8.08
436,Grisaia no Rakuen,10,"Drama, Harem, Psychological, Romance",8.08
437,Jigoku Shoujo Futakomori,26,"Horror, Mystery, Psychological, Supernatural",8.08
438,Junjou Romantica,12,"Comedy, Drama, Romance, Shounen Ai",8.08
439,Mawaru Penguindrum,24,"Comedy, Drama, Mystery, Psychological",8.08
440,SKET Dance OVA,1,"Comedy, School, Shounen",8.08
441,Soul Eater,51,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",8.08
442,Trigun: Badlands Rumble,1,"Action, Comedy, Sci-Fi",8.08
443,Haibane Renmei,13,"Drama, Fantasy, Mystery, Psychological, Slice of Life",8.07
444,Kuroko no Basket: Tip Off,1,"Comedy, School, Shounen, Sports",8.07
445,Macross,36,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.07
446,Mirai Nikki (TV),26,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",8.07
447,Saiyuuki Reload: Burial,3,"Action, Adventure, Drama, Fantasy, Shoujo",8.07
448,Tentai Senshi Sunred 2nd Season,26,"Comedy, Parody, Seinen, Super Power",8.07
449,Terra e... (TV),24,"Action, Drama, Military, Sci-Fi, Space",8.07
450,Tokyo Ghoul,12,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",8.07
451,Usagi Drop Specials,4,"Josei, Slice of Life",8.07
452,Yume-iro Pâtissière,50,"Kids, School, Shoujo",8.07
453,Azumanga Daioh,26,"Comedy, School, Slice of Life",8.06
454,Colorful (Movie),1,"Drama, Slice of Life, Supernatural",8.06
455,Detective Conan OVA 09: The Stranger in 10 Years...,1,"Adventure, Comedy, Mystery, Police, Shounen",8.06
456,Drifters: Special Edition,1,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",8.06
457,FLCL,6,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",8.06
458,Full Metal Panic! The Second Raid,13,"Action, Mecha, Military",8.06
459,Kuroshitsuji,24,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",8.06
460,Love Live! School Idol Project 2nd Season,13,"Music, School, Slice of Life",8.06
461,Macross F Movie 2: Sayonara no Tsubasa,1,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.06
462,Magi: Sinbad no Bouken,5,"Action, Adventure, Fantasy, Magic, Shounen",8.06
463,Nekomonogatari: Kuro,4,"Comedy, Romance, Supernatural",8.06
464,Saiunkoku Monogatari,39,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",8.06
465,School Rumble,26,"Comedy, Romance, School, Shounen",8.06
466,Strike the Blood II,8,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",8.05
467,Suzumiya Haruhi no Yuuutsu,14,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",8.06
468,Flanders no Inu (Movie),1,"Drama, Historical",8.05
469,Golden Boy,6,"Adventure, Comedy, Ecchi",8.05
470,Grisaia no Meikyuu: Caprice no Mayu 0,1,Drama,8.05
471,Kaleido Star,51,"Comedy, Drama, Fantasy, Shoujo",8.05
472,Kara no Kyoukai 4: Garan no Dou,1,"Action, Mystery, Supernatural, Thriller",8.05
473,Lupin III vs. Detective Conan: The Movie,1,"Action, Comedy, Mystery, Shounen",8.05
474,Non Non Biyori,12,"Comedy, School, Seinen, Slice of Life",8.05
475,Seitokai Yakuindomo* OVA,6,"Comedy, School, Shounen, Slice of Life",8.05
476,Yakitate!! Japan,69,"Comedy, Shounen",8.05
477,Beelzebub,60,"Action, Comedy, Demons, School, Shounen, Supernatural",8.04
478,Death Billiards,1,"Drama, Game, Mystery, Psychological, Thriller",8.04
479,Durarara!! Specials,2,"Action, Comedy, Supernatural",8.04
480,Jormungand: Perfect Order,12,"Action, Adventure, Seinen",8.04
481,Mahou Shoujo Lyrical Nanoha: The Movie 1st,1,"Action, Comedy, Drama, Magic, Super Power",8.04
482,Overlord,13,"Action, Adventure, Fantasy, Game, Magic, Supernatural",8.04
483,Prince of Tennis,178,"Action, Comedy, School, Shounen, Sports",8.04
484,Takarajima,26,"Adventure, Drama, Historical, Mystery",8.04
485,xxxHOLiC Movie: Manatsu no Yoru no Yume,1,"Comedy, Drama, Mystery, Psychological, Supernatural",8.04
486,Yuru Yuri San☆Hai!,12,"Comedy, School, Shoujo Ai, Slice of Life",8.04
487,Boruto: Naruto the Movie,1,"Action, Comedy, Martial Arts, Shounen, Super Power",8.03
488,Coquelicot-zaka kara,1,"Historical, Romance, School, Shoujo",8.03
489,Eikoku Koi Monogatari Emma: Molders-hen,12,"Drama, Historical, Romance, Seinen, Slice of Life",8.03
490,Ergo Proxy,23,"Mystery, Psychological, Sci-Fi",8.03
491,Hanasaku Iroha,26,"Comedy, Drama, Seinen, Slice of Life",8.03
492,Hataraku Maou-sama!,13,"Comedy, Demons, Fantasy, Romance, Shounen",8.03
493,Hibike! Euphonium,13,"Drama, Music, School",8.03
494,Higashi no Eden,11,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",8.03
495,Ie Naki Ko Remi,23,"Adventure, Drama, Historical, Slice of Life",8.03
496,Kono Subarashii Sekai ni Shukufuku wo!,10,"Adventure, Comedy, Fantasy, Supernatural",8.03
497,Kurenai no Buta,1,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",8.03
498,Mobile Suit Zeta Gundam,50,"Drama, Mecha, Military, Sci-Fi, Space",8.03
499,Prison School,12,"Comedy, Ecchi, Romance, School, Seinen",8.03
500,Saint Seiya,114,"Adventure, Fantasy, Sci-Fi, Shounen",8.03
501,Sayonara Zetsubou Sensei,12,"Comedy, Parody, School",8.03
502,Seto no Hanayome OVA,2,"Comedy, Parody, Romance, School",8.03
503,Zoku Sayonara Zetsubou Sensei,13,"Comedy, Parody, School",8.03
504,Akachan to Boku,35,"Comedy, Drama, Shoujo",8.02
505,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",1,"Drama, Romance, School",8.02
506,Hakuouki Movie 2: Shikon Soukyuu,1,"Action, Drama, Historical, Josei, Samurai, Supernatural",8.03
507,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),1,"Action, Mystery, Romance, Supernatural, Thriller",8.02
508,Macross F,25,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.02
509,Magic Kaito,12,"Adventure, Comedy, Romance, Shounen",8.02
510,Sakigake!! Cromartie Koukou,26,"Comedy, School, Shounen",8.02
511,Shijou Saikyou no Deshi Kenichi OVA,11,"Action, Comedy, Martial Arts, School, Shounen",8.02
512,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,26,"Game, Psychological, Seinen, Thriller",8.02
513,Carnival Phantasm,12,"Comedy, Parody, Supernatural",8.01
514,D.Gray-man Hallow,13,"Action, Demons, Shounen, Super Power",8.01
515,Date A Live: Encore OVA,1,"Romance, Slice of Life",8.01
516,Dragon Ball Kai (2014),61,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",8.01
517,Gochuumon wa Usagi Desu ka??,12,"Comedy, Slice of Life",8.01
518,Hidamari Sketch x ☆☆☆,12,"Comedy, School, Slice of Life",8.01
519,Kokoro Connect,13,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",8.01
520,Saiyuuki Gaiden,3,"Action, Adventure, Drama, Fantasy, Shoujo",8.01
521,Shirokuma Cafe,50,"Comedy, Josei, Slice of Life",8.01
522,Tiger &amp; Bunny Movie 2: The Rising,1,"Action, Comedy, Mystery, Super Power",8.01
523,Zan Sayonara Zetsubou Sensei,13,"Comedy, Parody, School",8.01
524,City Hunter,51,"Action, Comedy, Mystery, Shounen",8.00
525,Detective Conan Movie 02: The Fourteenth Target,1,"Adventure, Comedy, Mystery, Police, Shounen",8.00
526,Gekkan Shoujo Nozaki-kun Specials,6,"Comedy, Romance, School",8.00
527,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,7,"Action, Mecha, Sci-Fi, Shounen, Super Power",8.00
528,Hetalia: The Beautiful World Specials,4,"Comedy, Historical, Parody",8.00
529,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,1,"Comedy, Drama, Shoujo",8.00
530,Kamisama Hajimemashita OVA,2,"Comedy, Demons, Fantasy, Shoujo, Supernatural",8.00
531,Little Witch Academia,1,"Adventure, Comedy, Fantasy, Magic, School",8.00
532,Maria-sama ga Miteru 3rd,5,"Drama, School, Shoujo Ai, Slice of Life",8.00
533,Mobile Suit Gundam Thunderbolt,4,"Action, Drama, Mecha, Military, Sci-Fi, Space",8.00
534,The Everlasting Guilty Crown,1,Music,8.00
535,Bishoujo Senshi Sailor Moon: Sailor Stars,34,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",7.99
536,Break Blade 4: Sanka no Chi,1,"Action, Fantasy, Mecha, Military, Shounen",7.99
537,Hanasaku Iroha: Home Sweet Home,1,"Comedy, Drama, Slice of Life",7.99
538,Hidamari Sketch x Honeycomb,12,"Comedy, School, Slice of Life",7.99
539,Hokuto no Ken,109,"Action, Drama, Martial Arts, Sci-Fi, Shounen",7.99
540,Les Misérables: Shoujo Cosette,52,"Drama, Historical, Shoujo, Slice of Life",7.99
541,Serial Experiments Lain,13,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",7.99
542,Shiki,22,"Mystery, Supernatural, Thriller, Vampire",7.99
543,Ushiro no Shoumen Daare,1,"Drama, Historical",7.99
544,Baka to Test to Shoukanjuu Ni!,13,"Comedy, Romance, School, Super Power",7.98
545,Detective Conan Movie 01: The Timed Skyscraper,1,"Adventure, Comedy, Mystery, Police, Shounen",7.98
546,Detective Conan Movie 07: Crossroad in the Ancient Capital,1,"Adventure, Comedy, Mystery, Police, Shounen",7.98
547,Gundam Build Fighters,25,"Action, Mecha, Sci-Fi",7.98
548,Hetalia: The Beautiful World,20,"Comedy, Historical, Parody",7.98
549,Initial D Third Stage,1,"Action, Cars, Drama, Seinen, Sports",7.98
550,Kuroko no Basket 3rd Season NG-shuu,9,"Comedy, Sports",7.98
551,Neko no Ongaeshi,1,"Adventure, Drama, Fantasy",7.98
552,Seihou Bukyou Outlaw Star,24,"Action, Adventure, Comedy, Sci-Fi, Space",7.98
553,White Album 2,13,"Drama, Music, Romance, Slice of Life",7.98
554,Working&#039;!!,13,"Comedy, Slice of Life",7.98
555,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",12,"Action, Adventure, Fantasy, Military",7.97
556,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",12,"Action, Adventure, Fantasy, Military",7.97
557,Ghost Hunt,25,"Comedy, Horror, Mystery, Shoujo, Supernatural",7.97
558,Gungrave,26,"Action, Drama, Sci-Fi, Seinen, Super Power",7.97
559,Jungle wa Itsumo Hare nochi Guu,26,"Comedy, School, Slice of Life",7.97
560,Kuroko no Basket 2nd Season NG-shuu,9,"Comedy, Sports",7.97
561,Kyou kara Maou! 3rd Series,39,"Adventure, Comedy, Fantasy, Romance, Shoujo",7.97
562,Lupin III (2015),24,"Action, Adventure, Comedy, Shounen",7.97
563,Madang-Eul Naon Amtalg,1,"Adventure, Drama, Fantasy, Kids",7.97
564,Maria-sama ga Miteru 4th,13,"School, Shoujo, Shoujo Ai, Slice of Life",7.97
565,Musekinin Kanchou Tylor,26,"Comedy, Military, Parody, Sci-Fi, Space",7.97
566,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,1,"Fantasy, Historical, Romance",7.97
567,Saint Seiya: Meiou Hades Meikai-hen,12,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",7.97
568,Saint☆Oniisan (Movie),1,"Comedy, Seinen, Slice of Life",7.97
569,Seikai no Senki II,10,"Action, Military, Romance, Sci-Fi, Space",7.97
570,Top wo Nerae! Gunbuster,6,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",7.97
571,Toshokan Sensou: Kakumei no Tsubasa,1,"Action, Comedy, Military, Romance",7.96
572,Uchouten Kazoku,13,"Comedy, Drama, Fantasy, Slice of Life",7.96
573,Baby Steps,25,"Romance, School, Shounen, Sports",7.96
574,Break Blade 5: Shisen no Hate,1,"Action, Mecha, Military, Shounen",7.96
